0.325999,-0.451783
0.326999,-0.448235
0.327999,-0.444695
0.328999,-0.441161
0.329999,-0.437634
0.330999,-0.434114
0.331999,-0.430601
0.332999,-0.427096
0.333999,-0.423597
0.334999,-0.420105
0.335999,-0.41662
0.336999,-0.413142
0.337999,-0.409672
0.338999,-0.406208
0.339999,-0.402751
0.340999,-0.399301
0.341999,-0.395858
0.342999,-0.392422
0.343999,-0.388993
0.344999,-0.385571
0.345999,-0.382156
0.346999,-0.378748
0.347999,-0.375347
0.348999,-0.371953
0.349999,-0.368566
0.350999,-0.365185
0.351999,-0.361812
0.352999,-0.358446
0.353999,-0.355087
0.354999,-0.351734
0.355999,-0.348388
0.356999,-0.34505
0.357999,-0.341718
0.358999,-0.338393
0.359999,-0.335076
0.360999,-0.331765
0.361999,-0.328461
0.362999,-0.325164
0.363999,-0.321873
0.364999,-0.31859
0.365999,-0.315314
0.366999,-0.312044
0.367999,-0.308782
0.368999,-0.305526
0.369999,-0.302278
0.370999,-0.299036
0.371999,-0.295801
0.372999,-0.292572
0.373999,-0.289351
0.374999,-0.286137
0.375999,-0.282929
0.376999,-0.279729
0.377999,-0.276535
0.378999,-0.273348
0.379999,-0.270168
0.380999,-0.266995
0.381999,-0.263829
0.382999,-0.260669
0.383999,-0.257517
0.384999,-0.254371
0.385999,-0.251232
0.386999,-0.2481
0.387999,-0.244975
0.388999,-0.241857
0.389999,-0.238745
0.390999,-0.23564
0.391998,-0.232543
0.392998,-0.229451
0.393998,-0.226367
0.394998,-0.22329
0.395998,-0.220219
0.396998,-0.217155
0.397998,-0.214098
0.398998,-0.211048
0.399998,-0.208005
0.400998,-0.204968
0.401998,-0.201939
0.402998,-0.198915
0.403998,-0.195899
0.404998,-0.19289
0.405998,-0.189887
0.406998,-0.186891
0.407998,-0.183903
0.408998,-0.18092
0.409998,-0.177945
0.410998,-0.174976
0.411998,-0.172014
0.412998,-0.169059
0.413998,-0.16611
0.414998,-0.163169
0.415998,-0.160234
0.416998,-0.157305
0.417998,-0.154384
0.418998,-0.151469
0.419998,-0.148561
0.420998,-0.14566
0.421998,-0.142766
0.422998,-0.139878
0.423998,-0.136997
0.424998,-0.134123
0.425998,-0.131255
0.426998,-0.128394
0.427998,-0.12554
0.428998,-0.122693
0.429998,-0.119852
0.430998,-0.117018
0.431998,-0.114191
0.432998,-0.11137
0.433998,-0.108557
0.434998,-0.105749
0.435998,-0.102949
0.436998,-0.100155
0.437998,-0.097368
0.438998,-0.0945876
0.439998,-0.0918139
0.440998,-0.0890467
0.441998,-0.0862865
0.442998,-0.0835327
0.443998,-0.0807858
0.444998,-0.0780454
0.445998,-0.0753118
0.446998,-0.0725846
0.447998,-0.0698644
0.448998,-0.0671506
0.449998,-0.0644436
0.450998,-0.061743
0.451998,-0.0590494
0.452998,-0.0563623
0.453998,-0.0536819
0.454998,-0.051008
0.455998,-0.0483408
0.456998,-0.0456802
0.457998,-0.0430263
0.458998,-0.0403789
0.459998,-0.0377383
0.460998,-0.0351042
0.461998,-0.0324768
0.462998,-0.0298558
0.463998,-0.0272417
0.464998,-0.024634
0.465998,-0.0220331
0.466998,-0.0194385
0.467998,-0.0168508
0.468998,-0.0142696
0.469997,-0.011695
0.470997,-0.0091269
0.471997,-0.00656557
0.472997,-0.00401056
0.473997,-0.00146246
0.474997,0.00107956
0.475997,0.00361443
0.476997,0.00614309
0.477997,0.00866508
0.478997,0.0111806
0.479997,0.0136893
0.480997,0.0161917
0.481997,0.0186872
0.482997,0.0211768
0.483997,0.0236592
0.484997,0.0261354
0.485997,0.028605
0.486997,0.0310681
0.487997,0.0335245
0.488997,0.0359745
0.489997,0.0384178
0.490997,0.0408547
0.491997,0.0432849
0.492997,0.0457089
0.493997,0.048126
0.494997,0.0505369
0.495997,0.0529411
0.496997,0.0553389
0.497997,0.0577302
0.498997,0.0601149
0.499997,0.0624931
0.500997,0.0648651
0.501997,0.0672302
0.502997,0.0695889
0.503997,0.0719411
0.504997,0.0742869
0.505997,0.0766263
0.506997,0.078959
0.507997,0.0812855
0.508997,0.0836053
0.509997,0.0859187
0.510997,0.0882254
0.511997,0.0905261
0.512997,0.0928202
0.513997,0.0951076
0.514997,0.0973883
0.515997,0.099663
0.516997,0.101931
0.517997,0.104193
0.518997,0.106448
0.519997,0.108697
0.520997,0.11094
0.521997,0.113175
0.522997,0.115405
0.523997,0.117628
0.524997,0.119845
0.525997,0.122055
0.526997,0.124259
0.527997,0.126456
0.528997,0.128647
0.529997,0.130831
0.530997,0.133009
0.531997,0.135181
0.532997,0.137347
0.533997,0.139506
0.534997,0.141658
0.535997,0.143804
0.536997,0.145944
0.537997,0.148077
0.538997,0.150204
0.539997,0.152325
0.540997,0.154439
0.541997,0.156547
0.542997,0.158648
0.543997,0.160743
0.544997,0.162832
0.545997,0.164915
0.546997,0.16699
0.547997,0.16906
0.548997,0.171124
0.549996,0.17318
0.550996,0.175231
0.551996,0.177275
0.552996,0.179313
0.553996,0.181345
0.554996,0.18337
0.555996,0.185389
0.556996,0.187401
0.557996,0.189407
0.558996,0.191407
0.559996,0.193401
0.560996,0.195388
0.561996,0.197369
0.562996,0.199343
0.563996,0.201312
0.564996,0.203274
0.565996,0.20523
0.566996,0.207179
0.567996,0.209122
0.568996,0.211059
0.569996,0.212989
0.570996,0.214913
0.571996,0.216831
0.572996,0.218743
0.573996,0.220648
0.574996,0.222548
0.575996,0.22444
0.576996,0.226327
0.577996,0.228207
0.578996,0.230081
0.579996,0.231949
0.580996,0.23381
0.581996,0.235665
0.582996,0.237514
0.583996,0.239357
0.584996,0.241194
0.585996,0.243024
0.586996,0.244848
0.587996,0.246665
0.588996,0.248477
0.589996,0.250282
0.590996,0.252081
0.591996,0.253874
0.592996,0.255661
0.593996,0.257441
0.594996,0.259215
0.595996,0.260983
0.596996,0.262745
0.597996,0.2645
0.598996,0.26625
0.599996,0.267993
0.600996,0.26973
0.601996,0.271461
0.602996,0.273185
0.603996,0.274903
0.604996,0.276616
0.605996,0.278321
0.606996,0.280021
0.607996,0.281715
0.608996,0.283402
0.609996,0.285083
0.610996,0.286758
0.611996,0.288427
0.612996,0.29009
0.613996,0.291747
0.614996,0.293397
0.615996,0.295041
0.616996,0.296679
0.617996,0.298311
0.618996,0.299937
0.619996,0.301557
0.620996,0.30317
0.621996,0.304778
0.622996,0.306379
0.623996,0.307974
0.624996,0.309563
0.625996,0.311146
0.626996,0.312723
0.627995,0.314293
0.628995,0.315858
0.629995,0.317416
0.630995,0.318969
0.631995,0.320515
0.632995,0.322055
0.633995,0.323589
0.634995,0.325117
0.635995,0.326639
0.636995,0.328155
0.637995,0.329664
0.638995,0.331167
0.639995,0.332665
0.640995,0.334157
0.641995,0.335642
0.642995,0.337121
0.643995,0.338594
0.644995,0.340061
0.645995,0.341522
0.646995,0.342977
0.647995,0.344426
0.648995,0.345869
0.649995,0.347306
0.650995,0.348736
0.651995,0.350161
0.652995,0.35158
0.653995,0.352992
0.654995,0.354399
0.655995,0.355799
0.656995,0.357194
0.657995,0.358582
0.658995,0.359965
0.659995,0.361341
0.660995,0.362712
0.661995,0.364076
0.662995,0.365434
0.663995,0.366787
0.664995,0.368133
0.665995,0.369473
0.666995,0.370808
0.667995,0.372136
0.668995,0.373459
0.669995,0.374775
0.670995,0.376085
0.671995,0.377389
0.672995,0.378688
0.673995,0.37998
0.674995,0.381267
0.675995,0.382547
0.676995,0.383822
0.677995,0.385091
0.678995,0.386353
0.679995,0.387609
0.680995,0.38886
0.681995,0.390105
0.682995,0.391344
0.683995,0.392576
0.684995,0.393803
0.685995,0.395024
0.686995,0.396239
0.687995,0.397448
0.688995,0.398651
0.689995,0.399848
0.690995,0.401039
0.691995,0.402225
0.692995,0.403404
0.693995,0.404578
0.694995,0.405745
0.695995,0.406907
0.696995,0.408062
0.697995,0.409212
0.698995,0.410356
0.699995,0.411494
0.700995,0.412626
0.701995,0.413752
0.702995,0.414872
0.703995,0.415987
0.704994,0.417095
0.705994,0.418198
0.706994,0.419294
0.707994,0.420385
0.708994,0.42147
0.709994,0.42255
0.710994,0.423623
0.711994,0.42469
0.712994,0.425752
0.713994,0.426807
0.714994,0.427857
0.715994,0.428901
0.716994,0.429939
0.717994,0.430972
0.718994,0.431998
0.719994,0.433018
0.720994,0.434033
0.721994,0.435041
0.722994,0.436045
0.723994,0.437042
0.724994,0.438034
0.725994,0.439019
0.726994,0.439999
0.727994,0.440973
0.728994,0.441941
0.729994,0.442903
0.730994,0.443859
0.731994,0.44481
0.732994,0.445755
0.733994,0.446694
0.734994,0.447627
0.735994,0.448555
0.736994,0.449477
0.737994,0.450392
0.738994,0.451302
0.739994,0.452207
0.740994,0.453105
0.741994,0.453998
0.742994,0.454885
0.743994,0.455766
0.744994,0.456642
0.745994,0.457511
0.746994,0.458375
0.747994,0.459233
0.748994,0.460086
0.749994,0.460933
0.750994,0.461773
0.751994,0.462608
0.752994,0.463438
0.753994,0.464261
0.754994,0.465079
0.755994,0.465892
0.756994,0.466698
0.757994,0.467499
0.758994,0.468294
0.759994,0.469083
0.760994,0.469867
0.761994,0.470644
0.762994,0.471416
0.763994,0.472183
0.764994,0.472944
0.765994,0.473699
0.766994,0.474448
0.767994,0.475192
0.768994,0.47593
0.769994,0.476662
0.770994,0.477388
0.771994,0.478109
0.772994,0.478824
0.773994,0.479534
0.774994,0.480237
0.775994,0.480936
0.776994,0.481628
0.777994,0.482315
0.778994,0.482996
0.779994,0.483672
0.780994,0.484342
0.781994,0.485006
0.782993,0.485664
0.783993,0.486317
0.784993,0.486964
0.785993,0.487606
0.786993,0.488241
0.787993,0.488872
0.788993,0.489496
0.789993,0.490116
0.790993,0.490729
0.791993,0.491336
0.792993,0.491939
0.793993,0.492535
0.794993,0.493126
0.795993,0.493711
0.796993,0.494291
0.797993,0.494865
0.798993,0.495433
0.799993,0.495996
0.800993,0.496553
0.801993,0.497105
0.802993,0.497651
0.803993,0.498192
0.804993,0.498727
0.805993,0.499256
0.806993,0.499779
0.807993,0.500298
0.808993,0.50081
0.809993,0.501317
0.810993,0.501818
0.811993,0.502314
0.812993,0.502805
0.813993,0.503289
0.814993,0.503768
0.815993,0.504242
0.816993,0.50471
0.817993,0.505172
0.818993,0.505629
0.819993,0.506081
0.820993,0.506527
0.821993,0.506967
0.822993,0.507402
0.823993,0.507831
0.824993,0.508255
0.825993,0.508673
0.826993,0.509086
0.827993,0.509493
0.828993,0.509895
0.829993,0.510291
0.830993,0.510681
0.831993,0.511066
0.832993,0.511446
0.833993,0.51182
0.834993,0.512189
0.835993,0.512552
0.836993,0.51291
0.837993,0.513262
0.838993,0.513608
0.839993,0.513949
0.840993,0.514286
0.841993,0.514615
0.842993,0.51494
0.843993,0.51526
0.844993,0.515573
0.845993,0.515882
0.846993,0.516185
0.847993,0.516482
0.848993,0.516774
0.849993,0.51706
0.850993,0.517341
0.851993,0.517617
0.852993,0.517888
0.853993,0.518152
0.854993,0.518411
0.855993,0.518665
0.856993,0.518914
0.857993,0.519156
0.858993,0.519394
0.859993,0.519626
0.860992,0.519853
0.861992,0.520075
0.862992,0.52029
0.863992,0.520501
0.864992,0.520706
0.865992,0.520905
0.866992,0.5211
0.867992,0.521289
0.868992,0.521472
0.869992,0.52165
0.870992,0.521823
0.871992,0.52199
0.872992,0.522152
0.873992,0.522308
0.874992,0.52246
0.875992,0.522605
0.876992,0.522746
0.877992,0.522881
0.878992,0.52301
0.879992,0.523135
0.880992,0.523254
0.881992,0.523367
0.882992,0.523476
0.883992,0.523579
0.884992,0.523676
0.885992,0.523769
0.886992,0.523855
0.887992,0.523937
0.888992,0.524013
0.889992,0.524084
0.890992,0.524149
0.891992,0.52421
0.892992,0.524265
0.893992,0.524314
0.894992,0.524358
0.895992,0.524397
0.896992,0.524431
0.897992,0.524459
0.898992,0.524482
0.899992,0.5245
0.900992,0.524512
0.901992,0.524519
0.902992,0.524521
0.903992,0.524518
0.904992,0.524509
0.905992,0.524495
0.906992,0.524476
0.907992,0.524451
0.908992,0.524421
0.909992,0.524386
0.910992,0.524345
0.911992,0.5243
0.912992,0.524249
0.913992,0.524192
0.914992,0.524131
0.915992,0.524064
0.916992,0.523992
0.917992,0.523915
0.918992,0.523832
0.919992,0.523745
0.920992,0.523652
0.921992,0.523553
0.922992,0.52345
0.923992,0.523342
0.924992,0.523228
0.925992,0.523108
0.926992,0.522984
0.927992,0.522855
0.928992,0.52272
0.929992,0.522579
0.930992,0.522434
0.931992,0.522284
0.932992,0.522129
0.933992,0.521968
0.934992,0.521801
0.935992,0.52163
0.936992,0.521454
0.937991,0.521272
0.938991,0.521086
0.939991,0.520894
0.940991,0.520697
0.941991,0.520494
0.942991,0.520287
0.943991,0.520074
0.944991,0.519856
0.945991,0.519633
0.946991,0.519405
0.947991,0.519172
0.948991,0.518934
0.949991,0.51869
0.950991,0.518441
0.951991,0.518187
0.952991,0.517928
0.953991,0.517663
0.954991,0.517394
0.955991,0.51712
0.956991,0.51684
0.957991,0.516556
0.958991,0.516265
0.959991,0.515971
0.960991,0.515671
0.961991,0.515365
0.962991,0.515055
0.963991,0.51474
0.964991,0.514419
0.965991,0.514093
0.966991,0.513762
0.967991,0.513427
0.968991,0.513086
0.969991,0.512739
0.970991,0.512388
0.971991,0.512032
0.972991,0.511671
0.973991,0.511305
0.974991,0.510933
0.975991,0.510556
0.976991,0.510175
0.977991,0.509788
0.978991,0.509396
0.979991,0.509
0.980991,0.508598
0.981991,0.508191
0.982991,0.507779
0.983991,0.507362
0.984991,0.50694
0.985991,0.506512
0.986991,0.50608
0.987991,0.505643
0.988991,0.505201
0.989991,0.504754
0.990991,0.504301
0.991991,0.503844
0.992991,0.503382
0.993991,0.502914
0.994991,0.502442
0.995991,0.501964
0.996991,0.501482
0.997991,0.500995
0.998991,0.500502
0.999991,0.500005
1.00099,0.499502
1.00199,0.498995
1.00299,0.498482
1.00399,0.497965
1.00499,0.497442
1.00599,0.496915
1.00699,0.496383
1.00799,0.495845
1.00899,0.495302
1.00999,0.494756
1.01099,0.494204
1.01199,0.493646
1.01299,0.493083
1.01399,0.492516
1.01499,0.491945
1.01599,0.491367
1.01699,0.490785
1.01799,0.490198
1.01899,0.489606
1.01999,0.489009
1.02099,0.488407
1.02199,0.4878
1.02299,0.487189
1.02399,0.486572
1.02499,0.48595
1.02599,0.485324
1.02699,0.484693
1.02799,0.484056
1.02899,0.483415
1.02999,0.482769
1.03099,0.482118
1.03199,0.481462
1.03299,0.4808
1.03399,0.480135
1.03499,0.479464
1.03599,0.478788
1.03699,0.478108
1.03799,0.477423
1.03899,0.476733
1.03999,0.476037
1.04099,0.475337
1.04199,0.474632
1.04299,0.473923
1.04399,0.473208
1.04499,0.472488
1.04599,0.471764
1.04699,0.471035
1.04799,0.4703
1.04899,0.469561
1.04999,0.468818
1.05099,0.468069
1.05199,0.467315
1.05299,0.466557
1.05399,0.465794
1.05499,0.465026
1.05599,0.464253
1.05699,0.463475
1.05799,0.462693
1.05899,0.461906
1.05999,0.461113
1.06099,0.460316
1.06199,0.459514
1.06299,0.458708
1.06399,0.457896
1.06499,0.45708
1.06599,0.456259
1.06699,0.455433
1.06799,0.454602
1.06899,0.453767
1.06999,0.452927
1.07099,0.452082
1.07199,0.451232
1.07299,0.450377
1.07399,0.449517
1.07499,0.448654
1.07599,0.447784
1.07699,0.44691
1.07799,0.446032
1.07899,0.445149
1.07999,0.444261
1.08099,0.443368
1.08199,0.442471
1.08299,0.441568
1.08399,0.440661
1.08499,0.439749
1.08599,0.438833
1.08699,0.437912
1.08799,0.436985
1.08899,0.436055
1.08999,0.435119
1.09099,0.434179
1.092,0.433234
1.093,0.432284
1.094,0.43133
1.095,0.430371
1.096,0.429407
1.097,0.428438
1.098,0.427465
1.099,0.426487
1.1,0.425505
1.101,0.424517
1.102,0.423525
1.103,0.422529
1.104,0.421527
1.105,0.42052
1.106,0.41951
1.107,0.418495
1.108,0.417474
1.109,0.416449
1.11,0.41542
1.111,0.414386
1.112,0.413347
1.113,0.412303
1.114,0.411255
1.115,0.410202
1.116,0.409144
1.117,0.408082
1.118,0.407016
1.119,0.405944
1.12,0.404868
1.121,0.403787
1.122,0.402702
1.123,0.401612
1.124,0.400517
1.125,0.399417
1.126,0.398314
1.127,0.397205
1.128,0.396092
1.129,0.394974
1.13,0.393852
1.131,0.392725
1.132,0.391593
1.133,0.390457
1.134,0.389317
1.135,0.388171
1.136,0.387021
1.137,0.385866
1.138,0.384707
1.139,0.383544
1.14,0.382375
1.141,0.381202
1.142,0.380024
1.143,0.378843
1.144,0.377656
1.145,0.376465
1.146,0.375269
1.147,0.374069
1.148,0.372864
1.149,0.371654
1.15,0.37044
1.151,0.369222
1.152,0.367999
1.153,0.366771
1.154,0.365539
1.155,0.364302
1.156,0.36306
1.157,0.361814
1.158,0.360565
1.159,0.35931
1.16,0.35805
1.161,0.356786
1.162,0.355518
1.163,0.354245
1.164,0.352967
1.165,0.351686
1.166,0.350399
1.167,0.349108
1.168,0.347813
1.169,0.346512
1.17,0.345208
1.171,0.343899
1.172,0.342586
1.173,0.341268
1.174,0.339946
1.175,0.338619
1.176,0.337287
1.177,0.335951
1.178,0.334611
1.179,0.333266
1.18,0.331917
1.181,0.330563
1.182,0.329206
1.183,0.327843
1.184,0.326476
1.185,0.325104
1.186,0.323729
1.187,0.322348
1.188,0.320963
1.189,0.319573
1.19,0.31818
1.191,0.316782
1.192,0.315379
1.193,0.313972
1.194,0.312561
1.195,0.311146
1.196,0.309725
1.197,0.3083
1.198,0.306871
1.199,0.305438
1.2,0.304
1.201,0.302557
1.202,0.301111
1.203,0.29966
1.204,0.298204
1.205,0.296744
1.206,0.29528
1.207,0.293812
1.208,0.292339
1.209,0.290862
1.21,0.28938
1.211,0.287894
1.212,0.286403
1.213,0.284908
1.214,0.283409
1.215,0.281906
1.216,0.280397
1.217,0.278885
1.218,0.277369
1.219,0.275848
1.22,0.274323
1.221,0.272792
1.222,0.271259
1.223,0.269721
1.224,0.268178
1.225,0.266631
1.226,0.265079
1.227,0.263524
1.228,0.261964
1.229,0.2604
1.23,0.258831
1.231,0.257259
1.232,0.255682
1.233,0.254099
1.234,0.252514
1.235,0.250924
1.236,0.249329
1.237,0.24773
1.238,0.246128
1.239,0.244521
1.24,0.242909
1.241,0.241293
1.242,0.239673
1.243,0.238049
1.244,0.23642
1.245,0.234787
1.246,0.23315
1.247,0.231509
1.248,0.229863
1.249,0.228212
1.25,0.226559
1.251,0.2249
1.252,0.223237
1.253,0.22157
1.254,0.219899
1.255,0.218224
1.256,0.216544
1.257,0.21486
1.258,0.213172
1.259,0.21148
1.26,0.209783
1.261,0.208082
1.262,0.206377
1.263,0.204668
1.264,0.202955
1.265,0.201237
1.266,0.199515
1.267,0.197789
1.268,0.196059
1.269,0.194324
1.27,0.192585
1.271,0.190843
1.272,0.189096
1.273,0.187345
1.274,0.185589
1.275,0.18383
1.276,0.182066
1.277,0.180298
1.278,0.178526
1.279,0.17675
1.28,0.174969
1.281,0.173184
1.282,0.171396
1.283,0.169603
1.284,0.167806
1.285,0.166005
1.286,0.164199
1.287,0.16239
1.288,0.160576
1.289,0.158759
1.29,0.156937
1.291,0.155111
1.292,0.15328
1.293,0.151446
1.294,0.149608
1.295,0.147766
1.296,0.145919
1.297,0.144068
1.298,0.142213
1.299,0.140355
1.3,0.138491
1.301,0.136624
1.302,0.134753
1.303,0.132878
1.304,0.130998
1.305,0.129114
1.30601,0.127227
1.30701,0.125335
1.30801,0.123439
1.30901,0.12154
1.31001,0.119636
1.31101,0.117728
1.31201,0.115816
1.31301,0.113899
1.31401,0.111979
1.31501,0.110055
1.31601,0.108127
1.31701,0.106194
1.31801,0.104258
1.31901,0.102318
1.32001,0.100373
1.32101,0.0984244
1.32201,0.0964718
1.32301,0.0945158
1.32401,0.0925546
1.32501,0.0905895
1.32601,0.0886211
1.32701,0.0866489
1.32801,0.084672
1.32901,0.0826907
1.33001,0.0807066
1.33101,0.0787177
1.33201,0.0767245
1.33301,0.074728
1.33401,0.0727272
1.33501,0.0707226
1.33601,0.0687141
1.33701,0.0667009
1.33801,0.0646839
1.33901,0.062664
1.34001,0.060638
1.34101,0.0586095
1.34201,0.0565777
1.34301,0.0545406
1.34401,0.0525007
1.34501,0.0504551
1.34601,0.0484071
1.34701,0.0463543
1.34801,0.0442972
1.34901,0.0422373
1.35001,0.0401731
1.35101,0.0381045
1.35201,0.0360327
1.35301,0.0339556
1.35401,0.0318756
1.35501,0.0297918
1.35601,0.0277033
1.35701,0.0256114
1.35801,0.0235157
1.35901,0.0214162
1.36001,0.0193129
1.36101,0.0172043
1.36201,0.0150928
1.36301,0.0129776
1.36401,0.0108576
1.36501,0.00873423
1.36601,0.00660753
1.36701,0.00447655
1.36801,0.00234127
1.36901,0.000202179
1.37001,-0.00194073
1.37101,-0.00408697
1.37201,-0.00623846
1.37301,-0.00839281
1.37401,-0.0105505
1.37501,-0.012713
1.37601,-0.0148787
1.37701,-0.0170493
1.37801,-0.0192232
1.37901,-0.0214009
1.38001,-0.0235829
1.38101,-0.0257683
1.38201,-0.027957
1.38301,-0.0301504
1.38401,-0.0323467
1.38501,-0.0345488
1.38601,-0.0367532
1.38701,-0.0389614
1.38801,-0.0411744
1.38901,-0.0433908
